version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T15:10:57.9394366Z,8.8333697,8.1997412,107.72742071420498
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T15:10:32.7094926Z,23.8614048,21.5806678,110.56842643210511
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T15:10:32.7094926Z,21.492756,20.0830996,107.01911770631263
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T15:10:32.7094926Z,15.1635838,13.5978064,111.51492640754172
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T15:10:32.7094926Z,5.1205363,5.0914384,100.57150647251277
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T15:10:32.7094926Z,3.782361,3.6264821,104.29835018350153
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T15:14:22.9273040Z,524.133736,101.6593401,515.5785346279265
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T15:14:22.9273040Z,309.239419,70.2322541,440.3096881380032
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T15:14:22.9273040Z,314.0226706,52.7320051,595.5067894810622
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T15:14:22.9273040Z,518.2523226,70.7629816,732.3777360449718
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T15:14:22.9273040Z,9.8616729,9.2674014,106.41249336626338
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T16:19:55.0957092Z,92.0012557,148.5159188,61.947066983367705
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T16:19:55.0957092Z,89.243173,140.5139468,63.511968051843226
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T16:19:55.0957092Z,86.2572979,81.4993201,105.83805827356834
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T16:19:55.0957092Z,14.1401706,14.6240923,96.6909282978199
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T16:19:55.0957092Z,10.1043187,10.1134297,99.9099118669901
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T16:20:01.5739551Z,739.7722265,148.1531297,499.32946269713534
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T16:20:01.5739551Z,405.0897541,99.1602006,408.5205068655338
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T16:20:01.5739551Z,361.4916158,80.6290868,448.33896816502204
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T16:20:01.5739551Z,707.404444,116.7143986,606.0986926080944
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T16:20:01.5739551Z,24.9860506,24.7798526,100.83211955828986
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T16:13:31.9619188Z,25.949334,22.6188109,114.72457201541042
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T16:13:31.9619188Z,22.5025201,21.3079018,105.60645675586886
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T16:13:31.9619188Z,19.249894,18.8028942,102.3772925340398
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T16:13:31.9619188Z,12.9091778,12.0878444,106.79470526606052
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T16:13:31.9619188Z,8.7616318,8.4984531,103.09678357817846
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T16:13:01.3941850Z,20.782312,19.0492177,109.0979814882372
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T16:13:01.3941850Z,18.8002977,16.9558245,110.87810976104409
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T16:13:01.3941850Z,14.9199642,14.2175419,104.94053265283503
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T16:13:01.3941850Z,5.5377141,5.3671697,103.17754812187138
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T16:13:01.3941850Z,4.0227333,3.9386167,102.1356889082403
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T16:18:06.1800216Z,625.4830712,124.1126925,503.96382400615477
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T16:18:06.1800216Z,375.9330064,72.5446362,518.2092379146841
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T16:18:06.1800216Z,324.7177264,60.7722492,534.3190858896169
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T16:18:06.1800216Z,575.0364209,87.0009601,660.9541092868928
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T16:18:06.1800216Z,11.5080831,11.3860706,101.0715944445312
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T17:17:02.3222751Z,112.8887172,188.0469537,60.032196735341216
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T17:17:02.3222751Z,105.5746029,105.8141952,99.7735726293177
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T17:17:02.3222751Z,96.4946641,98.6189193,97.84599627021059
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T17:17:02.3222751Z,14.0843282,14.6104911,96.39873227806832
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T17:17:02.3222751Z,10.1328532,10.9781543,92.3001528590284
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T17:15:45.9114601Z,694.0870928,138.4336786,501.38600651185754
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T17:15:45.9114601Z,355.8303616,83.935419,423.93350249434036
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T17:15:45.9114601Z,361.2200192,81.8864968,441.1228142806569
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T17:15:45.9114601Z,675.9271849,111.7770639,604.7100910654713
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T17:15:45.9114601Z,25.8158937,24.5710868,105.06614505956651
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T17:10:01.7292629Z,25.8910334,22.6291522,114.41450908620429
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T17:10:01.7292629Z,24.8387111,24.1447779,102.87405087292187
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T17:10:01.7292629Z,19.6027486,18.3108352,107.0554586172017
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T17:10:01.7292629Z,12.5663054,11.8694178,105.87128713254998
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T17:10:01.7292629Z,8.7868237,8.1240793,108.15777856821265
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T17:09:40.8930107Z,24.8110719,21.6015611,114.85777247830482
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T17:09:40.8930107Z,20.3143851,20.8678226,97.34789052692061
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T17:09:40.8930107Z,16.373987,15.359484,106.60505912828842
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T17:09:40.8930107Z,6.259501,5.9944072,104.42235222191778
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T17:09:40.8930107Z,4.6634486,4.3053361,108.3178755777046
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T17:13:32.5227926Z,588.3989425,102.587358,573.5589199012222
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T17:13:32.5227926Z,333.3194965,62.653185,532.0072658716392
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T17:13:32.5227926Z,332.9429666,56.3970742,590.3550340560042
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T17:13:32.5227926Z,572.2287645,77.3634874,739.66257692256
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T17:13:32.5227926Z,10.744761,9.8585569,108.98918684538911
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T19:15:40.0296075Z,152.9690996,165.4926449,92.43256683246108
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T19:15:40.0296075Z,108.295382,106.6542229,101.53876616919217
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T19:15:40.0296075Z,106.4954194,95.9054413,111.04210350992878
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T19:15:40.0296075Z,21.3319088,20.0288802,106.50574863391515
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T19:15:40.0296075Z,14.0503691,14.2626781,98.51143664246337
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T19:14:10.3308825Z,627.0971121,122.0522508,513.7939759321506
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T19:14:10.3308825Z,316.0729722,80.0041148,395.0708947785271
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T19:14:10.3308825Z,320.0463021,71.936023,444.90408108883076
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T19:14:10.3308825Z,579.9386749,97.7283369,593.4191589624811
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T19:14:10.3308825Z,21.2431441,21.0849377,100.75032898958955
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T19:09:46.4818702Z,32.8976743,27.0372816,121.67522899195605
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T19:09:46.4818702Z,26.4932131,30.0425227,88.18571384486297
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T19:09:46.4818702Z,23.35776,23.4644843,99.54516665000816
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T19:09:46.4818702Z,15.3479807,14.5794289,105.2714808328329
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T19:09:46.4818702Z,11.2996353,10.1216321,111.63847083515317
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T19:08:32.5353033Z,19.9523604,18.4780939,107.97845550508865
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T19:08:32.5353033Z,18.493886,17.6321808,104.8871164025269
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T19:08:32.5353033Z,14.6995517,13.6640636,107.57818559919468
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T19:08:32.5353033Z,5.1207016,5.2735834,97.10098829573836
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T19:08:32.5353033Z,3.7600053,3.5733706,105.222931536964
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T19:12:39.6618077Z,577.2769233,103.0848711,560.0015959082865
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T19:12:39.6618077Z,306.1574183,66.8261432,458.1401883148031
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T19:12:39.6618077Z,334.210635,53.4405595,625.387604708742
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T19:12:39.6618077Z,611.3458048,72.2142842,846.5718542703495
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T19:12:39.6618077Z,9.6531199,9.5106424,101.49808492431593
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T20:18:55.7998941Z,117.5406431,168.047107,69.94505600146987
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T20:18:55.7998941Z,117.9583126,161.3980389,73.08534440934896
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T20:18:55.7998941Z,112.6159542,105.366466,106.88026131577763
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T20:18:55.7998941Z,20.3779325,19.654227,103.68218755181775
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T20:18:55.7998941Z,13.1887229,12.5575978,105.02584260183903
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T20:15:50.7706919Z,618.0832782,117.1415818,527.6378111875556
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T20:15:50.7706919Z,319.7575399,68.4118622,467.40072498713533
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T20:15:50.7706919Z,316.0816113,63.4650005,498.0408237765633
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T20:15:50.7706919Z,589.5013128,85.8218414,686.8896112965482
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T20:15:50.7706919Z,18.8485783,19.4016655,97.14927978734609
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T20:11:34.3618463Z,27.1851695,24.6559286,110.25814497207784
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T20:11:34.3618463Z,23.3837948,40.5119542,57.72072777471693
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T20:11:34.3618463Z,20.0961295,20.0825433,100.06765178990054
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T20:11:34.3618463Z,13.7380717,12.1929808,112.67197025357409
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T20:11:34.3618463Z,9.5899351,8.8267255,108.64657680812664
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T20:10:53.7410746Z,22.6479623,23.2854561,97.26226620916391
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T20:10:53.7410746Z,19.9374432,20.0612675,99.38276930906784
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T20:10:53.7410746Z,14.6815569,13.7696016,106.62296068173825
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T20:10:53.7410746Z,5.1116534,5.0160624,101.90569798334246
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T20:10:53.7410746Z,3.7738244,3.676792,102.63905056364354
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T20:15:44.4279283Z,668.9339831,102.786672,650.7983672241086
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T20:15:44.4279283Z,320.2376528,70.2305431,455.9806014087338
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T20:15:44.4279283Z,345.677107,61.6495116,560.7134558386347
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T20:15:44.4279283Z,643.6886819,81.2220544,792.5048026118384
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T20:15:44.4279283Z,11.1581754,10.1972169,109.4237330579876
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T21:14:33.3554680Z,92.1252155,93.8557811,98.15614384141543
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T21:14:33.3554680Z,100.3677532,94.0294016,106.74081882065278
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T21:14:33.3554680Z,98.8716726,90.6536715,109.06527111811461
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T21:14:33.3554680Z,14.6555315,14.3957118,101.80484093881346
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T21:14:33.3554680Z,10.028978,9.3207618,107.5982651975936
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T21:14:42.2234692Z,609.3540302,118.9918719,512.0971882113907
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T21:14:42.2234692Z,316.0299082,71.7730062,440.31861688970196
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T21:14:42.2234692Z,302.6464926,69.7131685,434.1310244706493
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T21:14:42.2234692Z,591.1524356,93.6022746,631.5577672938302
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T21:14:42.2234692Z,20.6546083,21.0556163,98.09548201160942
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T21:10:04.6788595Z,27.8455991,24.2895487,114.64024895612819
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T21:10:04.6788595Z,28.0327492,24.3034409,115.34477490386969
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T21:10:04.6788595Z,20.5060111,18.9633397,108.13501959256682
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T21:10:04.6788595Z,13.8039151,12.901025,106.99859197234328
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T21:10:04.6788595Z,9.690859,9.0007938,107.66671490685631
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T21:09:39.7391056Z,23.7585659,22.9853507,103.36394780350251
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T21:09:39.7391056Z,22.0216006,20.5110144,107.36475617705187
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T21:09:39.7391056Z,15.9937034,15.8362859,100.99403042477277
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T21:09:39.7391056Z,6.2403116,6.1435016,101.57581142324436
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T21:09:39.7391056Z,4.6288776,4.4038378,105.11008375467416
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T21:14:07.6713069Z,651.6693866,104.007841,626.5579405691154
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T21:14:07.6713069Z,305.0325629,70.3551243,433.5612593040363
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T21:14:07.6713069Z,309.8157125,61.3759943,504.7832072351453
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T21:14:07.6713069Z,626.154145,78.4267501,798.3935891792103
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T21:14:07.6713069Z,10.5505321,10.1084951,104.37292589675391
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T22:15:59.1874831Z,170.3675035,150.6491759,113.08890505520517
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T22:15:59.1874831Z,117.6774163,108.5862197,108.3723299559714
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T22:15:59.1874831Z,91.2726097,84.2002306,108.39947711497125
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T22:15:59.1874831Z,15.7687625,14.612398,107.91358475179776
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T22:15:59.1874831Z,10.5076373,10.2521996,102.49154044952459
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T22:14:59.9248947Z,563.5430295,121.8640022,462.4360100820651
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-14T22:14:59.9248947Z,285.4669209,81.3280212,351.0068444896579
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-14T22:14:59.9248947Z,284.9403766,67.2425,423.75042064170714
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-14T22:14:59.9248947Z,521.3234707,86.1509551,605.1279061211476
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-14T22:14:59.9248947Z,19.1390774,18.7708115,101.96190718765676
8.0.100-alpha.1.23063.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-14T22:10:22.7602313Z,27.7812214,24.4634252,113.56227172963497
8.0.100-alpha.1.23063.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-14T22:10:22.7602313Z,25.6142395,22.1009533,115.89653691544608
8.0.100-alpha.1.23063.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-14T22:10:22.7602313Z,20.2175745,18.6006424,108.69288310171481
8.0.100-alpha.1.23063.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-14T22:10:22.7602313Z,13.1659164,12.7519552,103.24625669952165
8.0.100-alpha.1.23063.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-14T22:10:22.7602313Z,10.0494215,8.7491691,114.86143867078759
8.0.100-alpha.1.23063.11,7.0.100,warmup,Orleans-eda972a,2023-01-14T22:09:43.3843029Z,20.9610686,19.8889561,105.39049156028857
8.0.100-alpha.1.23063.11,7.0.100,arctic,Orleans-eda972a,2023-01-14T22:09:43.3843029Z,20.1700087,18.9965872,106.17701215300399
8.0.100-alpha.1.23063.11,7.0.100,cold,Orleans-eda972a,2023-01-14T22:09:43.3843029Z,14.8538045,14.2830896,103.9957384290301
8.0.100-alpha.1.23063.11,7.0.100,force,Orleans-eda972a,2023-01-14T22:09:43.3843029Z,5.2515993,5.0255735,104.4975125724457
8.0.100-alpha.1.23063.11,7.0.100,noop,Orleans-eda972a,2023-01-14T22:09:43.3843029Z,3.8622946,3.6903298,104.65987619859882
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-14T22:14:53.3717969Z,672.1110573,107.0856421,627.6388170436155
8.0.100-alpha.1.23063.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-14T22:14:53.3717969Z,397.4991822,80.276906,495.16006782822444
8.0.100-alpha.1.23063.11,7.0.100,cold,LargeAppCPM-142722b,2023-01-14T22:14:53.3717969Z,376.2999304,65.5546363,574.0248922714259
8.0.100-alpha.1.23063.11,7.0.100,force,LargeAppCPM-142722b,2023-01-14T22:14:53.3717969Z,635.1587094,95.2124824,667.0960502128448
8.0.100-alpha.1.23063.11,7.0.100,noop,LargeAppCPM-142722b,2023-01-14T22:14:53.3717969Z,11.0881398,12.7772232,86.78051268604278
8.0.100-alpha.1.23063.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-14T23:17:13.3114415Z,182.6064015,173.296213,105.37241312942021
8.0.100-alpha.1.23063.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-14T23:17:13.3114415Z,106.8365883,94.4029188,113.17085282748695
8.0.100-alpha.1.23063.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-14T23:17:13.3114415Z,96.1808989,85.9311005,111.92792637399076
8.0.100-alpha.1.23063.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-14T23:17:13.3114415Z,15.0823305,14.262171,105.75059365085441
8.0.100-alpha.1.23063.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-14T23:17:13.3114415Z,10.6210032,10.1672196,104.46320250621912
8.0.100-alpha.1.23063.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-14T23:16:09.0391942Z,597.9724051,121.2222124,493.2861669995391
